x-axis,2,3,4
second,Volt,Volt,Volt
-320.000E-09,+39.985081230E-03,+416.108112E-06,-170.085812570E-03
-317.500E-09,+43.852072395E-03,+3.252555946E-03,-138.188041747E-03
-315.000E-09,+39.739713770E-03,-2.135713468E-03,-701.551747974E-03
-312.500E-09,+38.169362028E-03,-7.514168185E-03,-392.879473395E-03
-310.000E-09,+40.230448690E-03,+62.778970E-06,-238.297968637E-03
-307.500E-09,+40.603407228E-03,+1.427022046E-03,-346.259654500E-03
-305.000E-09,+42.713567382E-03,-8.083420691E-03,-221.122245886E-03
-302.500E-09,+40.151931103E-03,-12.401887981E-03,-133.771427325E-03
-300.000E-09,+38.071215045E-03,-11.341900556E-03,-145.549065783E-03
-297.500E-09,+37.796403490E-03,-6.650474726E-03,-310.436004191E-03
-295.000E-09,+39.484531612E-03,+2.241642012E-03,-244.677522802E-03
-292.500E-09,+37.737515299E-03,-6.493439552E-03,-224.557390437E-03
-290.000E-09,+37.305668570E-03,-3.549030036E-03,-260.381040745E-03
-287.500E-09,+40.799701196E-03,+3.075891375E-03,-368.342726608E-03
-285.000E-09,+40.112672309E-03,+6.883994350E-03,-459.128689719E-03
-282.500E-09,+39.798601961E-03,+1.947201061E-03,-511.146592908E-03
-280.000E-09,+34.106076896E-03,-1.566460962E-03,-390.425798716E-03
-277.500E-09,+40.220633991E-03,-5.305861047E-03,-396.314617945E-03
-275.000E-09,+39.533605104E-03,-3.529400639E-03,-456.675015040E-03
-272.500E-09,+36.392901620E-03,-6.248072093E-03,-677.505736123E-03
-270.000E-09,+39.965451833E-03,-8.417120436E-03,-447.841786197E-03
-267.500E-09,+37.443074348E-03,-15.562220862E-03,-420.360629796E-03
-265.000E-09,+37.747329998E-03,-9.074705228E-03,-340.861570207E-03
-262.500E-09,+37.227150983E-03,-2.763854165E-03,-310.436004191E-03
-260.000E-09,+36.353642827E-03,-3.048480418E-03,-340.861570206E-03
-257.500E-09,+40.505260245E-03,-3.607918226E-03,-643.645025557E-03
-255.000E-09,+41.035253957E-03,-4.402908796E-03,-409.564461210E-03
-252.500E-09,+40.279522182E-03,+386.664017E-06,-281.482642982E-03
-250.000E-09,+40.966551069E-03,-2.076825278E-03,-280.991908046E-03
-247.500E-09,+41.555432972E-03,-9.320072688E-03,-250.075607095E-03
-245.000E-09,+40.230448690E-03,-2.685336578E-03,-204.437258071E-03
-242.500E-09,+40.760442403E-03,-2.439969118E-03,-269.214269589E-03
-240.000E-09,+40.171560499E-03,+1.603686617E-03,-237.316498766E-03
-237.500E-09,+39.258793549E-03,-2.744224768E-03,-567.581110517E-03
-235.000E-09,+39.739713770E-03,-9.055075831E-03,-356.074353215E-03
-232.500E-09,+35.774575622E-03,-4.618832160E-03,-308.473064448E-03
-230.000E-09,+38.522691170E-03,+4.273284579E-03,-356.074353214E-03
-227.500E-09,+40.063598817E-03,-4.079023749E-03,-487.591315992E-03
-225.000E-09,+43.508557951E-03,-5.551228507E-03,-397.786822752E-03
-222.500E-09,+40.544519038E-03,-5.158640572E-03,-152.910089819E-03
-220.000E-09,+40.436557356E-03,+2.506638869E-03,-209.835342364E-03
-217.500E-09,+39.052684883E-03,+62.778970E-06,-117.086439510E-03
-215.000E-09,+39.965451833E-03,-8.505452722E-03,-227.501800051E-03
-212.500E-09,+38.365655996E-03,-1.841272517E-03,-481.211761828E-03
-210.000E-09,+39.680825580E-03,-15.738617E-06,-392.879473395E-03
-207.500E-09,+33.634971373E-03,+5.765118734E-03,-174.502426991E-03
-205.000E-09,+40.308966277E-03,+7.119547111E-03,-181.372716092E-03
-202.500E-09,+40.151931103E-03,-5.796595967E-03,-247.131197481E-03
-200.000E-09,+40.721183609E-03,-18.025710157E-03,-176.465366734E-03
-197.500E-09,+39.965451833E-03,-3.912173876E-03,-135.734367068E-03
-195.000E-09,+39.052684883E-03,-9.045261133E-03,-364.416847122E-03
-192.500E-09,+39.052684883E-03,-15.179447625E-03,-578.377279104E-03
-190.000E-09,+38.493247075E-03,-5.345119841E-03,-293.260281440E-03
-187.500E-09,+40.308966277E-03,+2.467380075E-03,-204.437258071E-03
-185.000E-09,+38.552135265E-03,-7.043062662E-03,-290.806606761E-03
-182.500E-09,+35.097361433E-03,-15.022412451E-03,-135.243632132E-03
-180.000E-09,+34.037374007E-03,+877.398937E-06,-341.352305142E-03
-177.500E-09,+35.067917338E-03,+2.909041503E-03,-166.159933084E-03
-175.000E-09,+36.559751493E-03,+1.642945411E-03,-196.585499099E-03
-172.500E-09,+36.697157270E-03,-4.491241081E-03,-144.567595911E-03
-170.000E-09,+40.171560499E-03,-9.555625449E-03,-226.520330179E-03
-167.500E-09,+35.529208162E-03,-10.566539383E-03,-664.746627793E-03
-165.000E-09,+40.495445546E-03,-1.046281947E-03,-607.821375248E-03
-162.500E-09,+40.250078087E-03,-12.303740998E-03,-176.956101670E-03
-160.000E-09,+39.248978851E-03,-12.882808202E-03,-301.112040412E-03
-157.500E-09,+38.130103235E-03,-11.528379825E-03,-245.168257737E-03
-155.000E-09,+37.992697457E-03,+3.674587977E-03,-211.798282107E-03
-152.500E-09,+37.374371459E-03,-624.249917E-06,-375.213015708E-03
-150.000E-09,+35.990498986E-03,-4.373464701E-03,-140.150981490E-03
-147.500E-09,+34.626255911E-03,-8.426935135E-03,-495.443074964E-03
-145.000E-09,+40.073413516E-03,-1.399611089E-03,-385.518449359E-03
-142.500E-09,+38.424544186E-03,-3.293847878E-03,-465.508243884E-03
-140.000E-09,+40.014525325E-03,-4.520685176E-03,-262.834715424E-03
-137.500E-09,+40.122487007E-03,-3.951432670E-03,-144.076860975E-03
-135.000E-09,+40.024340024E-03,-3.117183307E-03,-318.778498097E-03
-132.500E-09,+40.151931103E-03,+5.755304035E-03,-461.091629463E-03
-130.000E-09,+42.222832462E-03,+5.038831053E-03,-458.147219848E-03
-127.500E-09,+40.387483864E-03,-2.930704038E-03,-335.954220849E-03
-125.000E-09,+39.631752088E-03,+1.986459854E-03,-197.076234035E-03
-122.500E-09,+42.556532208E-03,+6.540479906E-03,-195.604029228E-03
-120.000E-09,+36.118090065E-03,-761.655694E-06,-123.956728610E-03
-117.500E-09,+36.451789811E-03,+1.240542777E-03,-443.915906711E-03
-115.000E-09,+42.998193635E-03,+33.334875E-06,-204.437258071E-03
-112.500E-09,+37.001412920E-03,+2.192568521E-03,-314.361883676E-03
-110.000E-09,+39.778972564E-03,+4.273284579E-03,-192.659619614E-03
-107.500E-09,+39.837860754E-03,+3.841437850E-03,-344.296714757E-03
-105.000E-09,+38.905464407E-03,-2.263304547E-03,-569.544050261E-03
-102.500E-09,+39.739713770E-03,-2.714780673E-03,-283.936317661E-03
-100.000E-09,+40.279522182E-03,+4.705131308E-03,-340.370835271E-03
-97.500E-09,+38.925093804E-03,+3.252555946E-03,-553.349797381E-03
-95.000E-09,+39.975266532E-03,-7.445465296E-03,-168.122872827E-03
-92.500E-09,+37.472518443E-03,-4.805311430E-03,-158.308174112E-03
-90.000E-09,+41.741912241E-03,-1.821643120E-03,-352.148473728E-03
-87.500E-09,+36.039572478E-03,-4.726793843E-03,-198.057703907E-03
-85.000E-09,+37.276224475E-03,-908.876170E-06,-288.352932082E-03
-82.500E-09,+37.668812411E-03,-162.959092E-06,-169.104342698E-03
-80.000E-09,+38.552135265E-03,+278.702335E-06,-422.323569539E-03
-77.500E-09,+40.279522182E-03,+2.310344901E-03,-146.039800718E-03
-75.000E-09,+40.132301706E-03,+3.017003185E-03,-420.851364732E-03
-72.500E-09,+40.122487007E-03,-5.708263681E-03,-489.554255735E-03
-70.000E-09,+33.988300515E-03,-869.617376E-06,-207.872402621E-03
-67.500E-09,+35.597911051E-03,+7.541579142E-03,-274.121618946E-03
-65.000E-09,+39.347125835E-03,-9.153222815E-03,-320.250702905E-03
-62.500E-09,+39.455087517E-03,-16.681096478E-03,-184.317125706E-03
-60.000E-09,+40.122487007E-03,-22.677877193E-03,-179.409776349E-03
-57.500E-09,+38.669911646E-03,-21.244931228E-03,-202.474318328E-03
-55.000E-09,+39.906563643E-03,-38.832870739E-03,-133.280692389E-03
-52.500E-09,+39.494346311E-03,-43.769664027E-03,-235.353559023E-03
-50.000E-09,+37.384186157E-03,+32.706465807E-03,-139.169511618E-03
-47.500E-09,+33.212939343E-03,+54.828795972E-03,-239.279438509E-03
-45.000E-09,+37.904365172E-03,+12.655037001E-03,-210.326077300E-03
-42.500E-09,+40.397298562E-03,-14.757415594E-03,-333.009811235E-03
-40.000E-09,+43.125784714E-03,-29.430389684E-03,-401.712702238E-03
-37.500E-09,+39.916378341E-03,-49.756630044E-03,-190.696679871E-03
-35.000E-09,+43.773554808E-03,-26.858938706E-03,-138.678776682E-03
