x-axis,2,3,4
second,Volt,Volt,Volt
-320.000E-09,+40.014525325E-03,+8.552493076E-03,-598.988146405E-03
-317.500E-09,+36.599010286E-03,+5.843636321E-03,-299.149100669E-03
-315.000E-09,+35.539022861E-03,+700.734366E-06,-284.427052597E-03
-312.500E-09,+32.535725154E-03,+3.095520772E-03,-438.027087483E-03
-310.000E-09,+35.568466956E-03,+3.969028929E-03,-359.018762829E-03
-307.500E-09,+37.904365172E-03,-1.419240486E-03,-232.409149408E-03
-305.000E-09,+35.539022861E-03,+2.163124425E-03,-139.660246554E-03
-302.500E-09,+30.190012239E-03,-1.114984836E-03,-154.873029562E-03
-300.000E-09,+26.421168059E-03,-4.775867335E-03,-364.907582058E-03
-297.500E-09,+35.018843846E-03,+6.609182795E-03,-601.441821083E-03
-295.000E-09,+39.484531612E-03,+6.726959175E-03,-206.400197814E-03
-292.500E-09,+36.383086922E-03,-45.182712E-06,-193.150354549E-03
-290.000E-09,+33.183495248E-03,-3.352736068E-03,-140.150981490E-03
-287.500E-09,+39.356940533E-03,+406.293414E-06,-314.852618612E-03
-285.000E-09,+37.923994569E-03,-1.684237342E-03,-344.787449692E-03
-282.500E-09,+38.650282249E-03,-643.879313E-06,-160.271113855E-03
-280.000E-09,+35.548837559E-03,-1.595905057E-03,-149.965680204E-03
-277.500E-09,+39.052684883E-03,-879.432075E-06,-142.113921233E-03
-275.000E-09,+39.337311136E-03,+4.822907688E-03,-316.324823420E-03
-272.500E-09,+39.886934246E-03,+7.158805905E-03,-191.678149742E-03
-270.000E-09,+39.494346311E-03,-64.812109E-06,-291.297341697E-03
-267.500E-09,+36.294754636E-03,-8.112864786E-03,-214.742691722E-03
-265.000E-09,+35.588096353E-03,+1.171839888E-03,-279.519703239E-03
-262.500E-09,+35.018843846E-03,-2.204416357E-03,-300.621305476E-03
-260.000E-09,+36.157348859E-03,-2.381080928E-03,-182.844920899E-03
-257.500E-09,+32.830166106E-03,+2.064977441E-03,-307.000859641E-03
-255.000E-09,+32.761463217E-03,+3.134779566E-03,-335.954220849E-03
-252.500E-09,+37.413630253E-03,-2.351636833E-03,-361.963172443E-03
-250.000E-09,+37.168262793E-03,-2.381080928E-03,-252.038546838E-03
-247.500E-09,+37.590294824E-03,-45.182712E-06,-245.658992673E-03
-245.000E-09,+39.180275962E-03,+4.410690356E-03,-301.602775347E-03
-242.500E-09,+38.139917933E-03,+5.166422132E-03,-338.898630463E-03
-240.000E-09,+39.278422946E-03,+1.446651443E-03,-407.601521467E-03
-237.500E-09,+34.567367720E-03,-398.511854E-06,-267.742064781E-03
-235.000E-09,+36.540122096E-03,+180.555351E-06,-198.057703907E-03
-232.500E-09,+38.944723201E-03,+2.437935980E-03,-168.122872827E-03
-230.000E-09,+39.494346311E-03,+2.545897662E-03,-165.669198148E-03
-227.500E-09,+39.621937390E-03,-7.200097836E-03,-138.678776682E-03
-225.000E-09,+40.308966277E-03,-7.838053231E-03,-199.039173778E-03
-222.500E-09,+39.396199327E-03,-10.458577701E-03,-326.139522134E-03
-220.000E-09,+40.701554212E-03,-5.776966570E-03,-270.195739460E-03
-217.500E-09,+40.093042912E-03,+5.519751274E-03,-418.888424988E-03
-215.000E-09,+39.209720057E-03,+2.967929693E-03,-598.988146405E-03
-212.500E-09,+35.303470099E-03,+1.220913380E-03,-368.342726607E-03
-210.000E-09,+34.547738323E-03,+4.381246261E-03,-162.234053598E-03
-207.500E-09,+40.132301706E-03,+9.092301487E-03,-178.428306477E-03
-205.000E-09,+40.466001451E-03,+2.467380075E-03,-276.575293625E-03
-202.500E-09,+37.148633396E-03,-14.747600896E-03,-242.714583059E-03
-200.000E-09,+38.188991425E-03,+8.022499363E-03,-351.657738793E-03
-197.500E-09,+36.069016573E-03,+4.705131308E-03,-294.732486247E-03
-195.000E-09,+33.389603914E-03,-2.528301404E-03,-239.279438509E-03
-192.500E-09,+40.122487007E-03,+5.048645751E-03,-283.445582725E-03
-190.000E-09,+33.438677406E-03,+7.934167077E-03,-213.270486915E-03
-187.500E-09,+38.905464407E-03,-143.329696E-06,-165.669198148E-03
-185.000E-09,+37.295853872E-03,-4.157541336E-03,-142.113921233E-03
-182.500E-09,+36.687342572E-03,-3.961247368E-03,-220.140776015E-03
-180.000E-09,+37.089745206E-03,+3.232926550E-03,-201.983583393E-03
-177.500E-09,+37.374371459E-03,+5.922153908E-03,-235.844293958E-03
-175.000E-09,+41.300250814E-03,-761.655694E-06,-376.685220515E-03
-172.500E-09,+39.778972564E-03,-8.790078975E-03,-245.658992673E-03
-170.000E-09,+38.866205614E-03,-1.448684581E-03,-254.492221517E-03
-167.500E-09,+39.631752088E-03,+4.636428419E-03,-285.899257404E-03
-165.000E-09,+38.974167296E-03,-9.506551957E-03,-359.509497764E-03
-162.500E-09,+37.021042317E-03,-14.070386707E-03,-110.706885345E-03
-160.000E-09,+36.500863303E-03,-4.412723494E-03,-331.046871492E-03
-157.500E-09,+37.168262793E-03,+4.155508198E-03,-420.851364732E-03
-155.000E-09,+39.877119548E-03,+2.987559090E-03,-239.770173444E-03
-152.500E-09,+39.975266532E-03,-5.188084667E-03,-132.299222518E-03
-150.000E-09,+39.582678596E-03,-5.511969714E-03,-294.732486247E-03
-147.500E-09,+37.070115809E-03,-2.881630546E-03,-219.159306144E-03
-145.000E-09,+37.001412920E-03,+160.925954E-06,-163.215523469E-03
-142.500E-09,+36.176978256E-03,+3.546996898E-03,-128.864077968E-03
-140.000E-09,+37.551036030E-03,-820.543884E-06,-177.937571541E-03
-137.500E-09,+38.915279106E-03,+5.853451019E-03,-161.252583727E-03
-135.000E-09,+36.854192444E-03,+1.211098682E-03,-175.483896862E-03
-132.500E-09,+36.893451238E-03,-11.194680080E-03,-389.935063781E-03
-130.000E-09,+39.582678596E-03,-8.790078975E-03,-494.461605092E-03
-127.500E-09,+39.406014025E-03,+6.354000637E-03,-509.674388100E-03
-125.000E-09,+33.998115214E-03,+3.694217374E-03,-311.908208998E-03
-122.500E-09,+33.428862707E-03,+2.457565377E-03,-362.453907379E-03
-120.000E-09,+33.821450643E-03,+671.290270E-06,-296.695425990E-03
-117.500E-09,+35.097361433E-03,-5.492340317E-03,-322.213642648E-03
-115.000E-09,+32.810536709E-03,-3.323291973E-03,-366.870521800E-03
-112.500E-09,+32.761463217E-03,+7.050844222E-03,-395.333148074E-03
-110.000E-09,+39.867304849E-03,+4.459763848E-03,-324.667317327E-03
-107.500E-09,+38.552135265E-03,-2.508672007E-03,-598.497411469E-03
-105.000E-09,+39.150831867E-03,-2.842371752E-03,-662.292953115E-03
-102.500E-09,+33.615341977E-03,-1.419240486E-03,-264.306920231E-03
-100.000E-09,+33.821450643E-03,-5.139011175E-03,-170.085812570E-03
-97.500E-09,+33.811635944E-03,-6.630845330E-03,-155.363764497E-03
-95.000E-09,+36.864007143E-03,+288.517033E-06,-295.223221183E-03
-92.500E-09,+32.339431186E-03,-6.473810156E-03,-242.223848123E-03
-90.000E-09,+33.890153531E-03,-1.703866739E-03,-242.714583059E-03
-87.500E-09,+40.122487007E-03,+3.291814740E-03,-112.179090152E-03
-85.000E-09,+37.079930507E-03,-6.091036918E-03,-228.974004858E-03
-82.500E-09,+39.592493295E-03,-1.321093502E-03,-301.602775347E-03
-80.000E-09,+36.628454382E-03,+1.613501316E-03,-780.560072628E-03
-77.500E-09,+38.120288536E-03,-3.450883052E-03,-362.944642315E-03
-75.000E-09,+39.808416659E-03,-11.685414999E-03,-283.445582725E-03
-72.500E-09,+37.747329998E-03,-15.120559435E-03,-305.528654833E-03
-70.000E-09,+35.705872733E-03,-3.588288830E-03,-128.373343032E-03
-67.500E-09,+40.063598817E-03,-15.994067591E-03,-143.586126040E-03
-65.000E-09,+37.551036030E-03,-13.098731567E-03,-266.760594910E-03
-62.500E-09,+35.754946225E-03,-11.930782459E-03,-487.591315992E-03
-60.000E-09,+37.717885903E-03,-15.091115340E-03,-191.678149742E-03
-57.500E-09,+38.699355741E-03,-21.186043038E-03,-189.224475063E-03
-55.000E-09,+42.252276558E-03,-37.939733185E-03,-475.813677534E-03
-52.500E-09,+41.133400941E-03,-56.008592916E-03,-359.018762829E-03
-50.000E-09,+35.303470099E-03,+21.979000469E-03,-352.639208664E-03
-47.500E-09,+34.675329402E-03,+66.547545846E-03,-769.273169106E-03
-45.000E-09,+41.251177322E-03,+12.841516271E-03,-416.925485246E-03
-42.500E-09,+39.818231357E-03,-9.241555101E-03,-282.464112853E-03
-40.000E-09,+37.747329998E-03,-19.566617804E-03,-312.398943934E-03
-37.500E-09,+40.043969420E-03,-41.286545335E-03,-446.860316326E-03
-35.000E-09,+39.013426090E-03,-18.379039299E-03,-280.991908046E-03
